hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2800,06
26000,07
73800,08
105400,09
143600,10
160000,11
166600,12
143600,13
145400,14
116800,15
73400,16
35400,17
2600,18
0,19
0,20
0,21
0,22
