hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
4200,08
21300,09
63600,10
55900,11
56900,12
53900,13
33300,14
25400,15
9400,16
1600,17
0,18
0,19
0,20
0,21
0,22
