hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2400,06
24200,07
65600,08
110400,09
124400,10
150600,11
156200,12
135000,13
126800,14
92400,15
53200,16
16800,17
3000,18
0,19
0,20
0,21
0,22
