hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1400,06
11900,07
21100,08
22900,09
46500,10
35400,11
44000,12
43200,13
31300,14
20700,15
13300,16
8500,17
4100,18
300,19
0,20
0,21
0,22
