hrPow,logHr
0,00
0,01
0,02
0,03
0,04
100,05
1200,06
4000,07
9300,08
18900,09
49100,10
57700,11
68100,12
66300,13
59800,14
42400,15
33800,16
16400,17
1200,18
0,19
0,20
0,21
0,22
