hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
3800,06
25800,07
70400,08
110200,09
139800,10
139600,11
159400,12
152200,13
133600,14
102000,15
70600,16
27600,17
4000,18
0,19
0,20
0,21
0,22
