hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
3000,06
28600,07
73600,08
120000,09
146200,10
161400,11
151200,12
160800,13
135400,14
76400,15
48600,16
20400,17
3800,18
0,19
0,20
0,21
0,22
