hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
800,06
19400,07
66800,08
106400,09
125400,10
153400,11
163200,12
160200,13
127800,14
114800,15
75800,16
24000,17
2600,18
0,19
0,20
0,21
0,22
