hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
8400,07
32600,08
55200,09
71100,10
77600,11
68500,12
71800,13
50700,14
22700,15
9700,16
800,17
0,18
0,19
0,20
0,21
0,22
