hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
700,06
7700,07
11400,08
25500,09
33400,10
31500,11
44300,12
31700,13
44600,14
18300,15
9700,16
2300,17
100,18
0,19
0,20
0,21
0,22
