hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2600,06
17400,07
75800,08
115800,09
120800,10
138000,11
131200,12
148600,13
138800,14
122200,15
79600,16
32200,17
4400,18
0,19
0,20
0,21
0,22
