hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
500,07
10400,08
41200,09
61800,10
70900,11
67600,12
69200,13
44400,14
14900,15
5000,16
300,17
0,18
0,19
0,20
0,21
0,22
