hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
2000,06
8200,07
8100,08
14400,09
35800,10
27800,11
25000,12
23000,13
9000,14
12300,15
22200,16
9800,17
2200,18
100,19
0,20
0,21
0,22
