hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
2700,08
5400,09
12300,10
22300,11
18300,12
5900,13
6800,14
9600,15
5800,16
700,17
0,18
0,19
0,20
0,21
0,22
