hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
200,07
10700,08
39800,09
59700,10
70300,11
66700,12
68700,13
56600,14
34500,15
3800,16
0,17
0,18
0,19
0,20
0,21
0,22
