hrPow,logHr
0,00
0,01
0,02
0,03
0,04
400,05
6500,06
21000,07
43500,08
33500,09
51600,10
43500,11
35100,12
11300,13
10800,14
12300,15
5700,16
4600,17
3400,18
100,19
0,20
0,21
0,22
