hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
300,07
9800,08
42900,09
62100,10
70700,11
68000,12
70700,13
59800,14
41800,15
5500,16
600,17
0,18
0,19
0,20
0,21
0,22
