hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
200,06
12500,07
34900,08
56900,09
69600,10
74700,11
70400,12
71200,13
62500,14
45600,15
21000,16
1900,17
0,18
0,19
0,20
0,21
0,22
