hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
800,07
21400,08
49400,09
64100,10
73800,11
80600,12
78300,13
62900,14
53400,15
31500,16
2700,17
0,18
0,19
0,20
0,21
0,22
