hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
4200,06
33800,07
71600,08
118400,09
147200,10
162400,11
149800,12
157200,13
138400,14
108800,15
64800,16
33000,17
4800,18
0,19
0,20
0,21
0,22
