hrPow,logHr
0,00
0,01
0,02
0,03
0,04
800,05
6800,06
12200,07
22600,08
29300,09
27800,10
49000,11
32400,12
50000,13
44600,14
27100,15
24300,16
18300,17
9100,18
200,19
0,20
0,21
0,22
