hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
0,06
0,07
6700,08
27600,09
53100,10
52200,11
70400,12
69800,13
49600,14
40600,15
12900,16
900,17
0,18
0,19
0,20
0,21
0,22
