hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
300,06
9200,07
34300,08
54000,09
66700,10
51700,11
67700,12
55200,13
54700,14
44400,15
19200,16
1600,17
0,18
0,19
0,20
0,21
0,22
