hrPow,logHr
0,00
0,01
0,02
0,03
0,04
0,05
1000,06
5400,07
7600,08
7600,09
14600,10
14400,11
13200,12
6600,13
4200,14
5400,15
1800,16
1200,17
0,18
0,19
0,20
0,21
0,22
